,subject_code,subject_name,teacher_name,description,department,syllabus,year,semester,ltp,credit
271,CS21001,DISCRETE STRUCTURES,,,Computer Science and Engineering,"Propositional logic: Syntax, semantics, valid, satisfiable and unsatisfiableformulas, encoding and examining the validity of some logical arguments.Prooftechniques: forward proof, proof by contradiction, contrapositive proofs, proofof necessity and sufficiency.Sets, relations and functions: Operations on sets,relations and functions, binary relations, partial ordering relations,equivalence relations, principles of mathematical induction.Size of a set:Finite and infinite sets, countable and uncountable sets, Cantos diagonalargument and the power set theorem, Schroeder-Bernstein theorem.Introduction tocounting: Basic counting techniques - inclusion and exclusion, pigeon-holeprinciple, permutation, combination, summations. Introduction to recurrencerelation and generating function.Algebraic structures and morphisms: Algebraicstructures with one binary operation - semigroups, monoids and groups,congruence relation and quotient structures. Free and cyclic monoids andgroups, permutation groups, substructures, normal subgroups. Algebraicstructures with two binary operations - rings, integral domains and fields.Boolean algebra and Boolean ring.Introduction to graphs: Graphs and their basicproperties- degree, path, cycle, subgraphs, isomorphism, Eulerian andHamiltonian walks, graph coloring, planar graphs, trees.References1.Kenneth H.Rosen, Discrete Mathematics and its Applications, Tata McGraw-Hill.2.C. L. Liu,Elements of Discrete Mathematics, Tata McGraw-Hill.3.Norman L. Biggs, DiscreteMathematics, Oxford University Press.4.Kenneth Bogart, Clifford Stein andRobert L. Drysdale, Discrete Mathematics for Computer Science, Key CollegePublishing.5.Thomas Koshy, Discrete Mathematics with Applications,Elsevier.6.Ralph P. Grimaldi, Discrete and Combinatorial Mathematics, PearsonEducation, Asia.",2021,Spring,3-1-0,4
272,CS21002,SWITCHING CIRCUITS AND LOGIC DESIGN,,,Computer Science and Engineering,"Switching Circuits: Logic families: TTL, nMOS, CMOS, dynamic CMOS and passtransistor logic (PTL) circuits, inverters and other logic gates, area, powerand delay characteristics, concepts of fan-in, fan-out and noise margin. Switching theory: Boolean algebra, logic gates, and switching functions, truthtables and switching expressions, minimization of completely and incompletelyspecified switching functions, Karnaugh map and Quine-McCluskey method,multiple output minimization, representation and manipulation of functionsusing BDDs, two-level and multi-level logic circuit synthesis. Combinational logic circuits: Realization of Boolean functions using NAND/NORgates, Decoders, multiplexers. logic design using ROMs, PLAs and FPGAs. Casestudies. Sequential circuits: Clocks, flip-flops, latches, counters and shift registers,finite-state machine model, synthesis of synchronous sequential circuits,minimization and state assignment, asynchronous sequential circuit synthesis. ASM charts: Representation of sequential circuits using ASM charts, synthesisof output and next state functions, data path control path partition-baseddesign.",2021,Spring,3-1-0,4
273,CS21003,ALGORITHMS - I,,,Computer Science and Engineering,"Asymptotic notations and their significance, introduction to RAM model ofcomputation, complexity analysis of algorithms, worst case and average case. Basic introduction to algorithmic paradigms like divide and conquer, recursion,greedy, etc. Searching: binary search trees, balanced binary search trees, AVL trees andRed-black trees, B-trees, skip lists, hashing. Priority queues, heaps, Intervaltrees, tries. Order statistics. and average case analysis. Decision tree model and (worst case) lower bound onsorting. Sorting in linear time -- radix sort, bucket sort, counting sort, etc. String matching Graph Algorithms: BFS, DFS, connected components, topological sort, minimumspanning trees, shortest paths -- single source and all pairs.",2021,Spring,3-1-0,4
274,CS21004,FORMAL LANGUAGE AND AUTOMATA THEORY,,,Computer Science and Engineering,"Introduction: Alphabet, languages and grammars, productions and derivation,Chomsky hierarchy of languages. Regular languages and finite automata: Regular expressions and languages,deterministic finite automata (DFA) and equivalence with regular expressions,nondeterministic finite automata (NFA) and equivalence with DFA, regulargrammars and equivalence with finite automata, properties of regular languages,pumping lemma for regular languages, minimization of finite automata. Context-free languages and pushdown automata: Context-free grammars (CFG) andlanguages (CFL), Chomsky and Greibach normal forms, nondeterministic pushdownautomata (PDA) and equivalence with CFG, parse trees, ambiguity in CFG, pumpinglemma for context-free languages, deterministic pushdown automata, closureproperties of CFLs. Context-sensitive languages: Context-sensitive grammars (CSG) and languages,linear bounded automata and equivalence with CSG. Turing machines: The basic model for Turing machines (TM), Turing-recognizable(recursively enumerable) and Turing-decidable (recursive) languages and theirclosure properties, variants of Turing machines, nondeterministic TMs andequivalence with deterministic TMs, unrestricted grammars and equivalence withTuring machines, TMs as enumerators. Undecidability: Church-Turing thesis, universal Turing machine, the universaland diagonalization languages, reduction between languages and Rice s theorem,undecidable problems about languages. References Computation, Pearson Education Asia. Automata Theory, Languages, and Computation, Pearson Education Asia. Science, Springer.  ",2021,Spring,3-1-0,4
275,CS29002,SWITCHING CIRCUITS LABORATORY,,,Computer Science and Engineering,"Pulse Circuits: Bistable, Astable and monostable MVs and Schmitt Triggers usingtransistors, OP Amps and 555 timers. TTL and CMOS Gates: Study the characteristics of  TTL and CMOS gates. Combinational logic circuits: Design and implementation of combinationalcircuits such as, ALU, 7-segment LED display driver, etc. Sequential Circuits: Design of sequence genera-tors and detectors, counters,Design of ASMs such as, traffic light controllers, lift controllers, etc. References   Hall of India. McGraw-Hill.",2021,Spring,0-0-3,2
276,CS29003,ALGORITHMS LABORATORY,,,Computer Science and Engineering,"The laboratory component will emphasize two areas:Implementation of algorithmscovered in class: This will involve running the algorithms under varying inputsets and measuring running times, use of different data structures for the samealgorithm (wherever applicable) to see its effect on time and space, comparisonof different algorithms for the same problem etc.Design of Algorithms: Thiswill involve design and implementation of algorithms for problems not coveredin class but related to a topic covered in class. The exact set of algorithmsto design and implement is to be decided by the instructor. In addition, therewill be at least one significantly large design project involving some realworld application. An efficient design of the project should require the use ofmultiple data structures and a combination of different algorithms/techniques.References1.T. H. Cormen, C. L. Leiserson, R. L. Rivest, and C.Stein, Introduction to Algorithms, MIT Press.2.J. Kleinberg and E. Tardos,Algorithm Design, Addison-Wesley.3.Harry R. Lewis and Larry Denenberg, DataStructures and Their Algorithms, Harper Collins.4.A. Gibbons, Algorithmic GraphTheory, Cambridge University Press.5.Michael T. Goodrich and Roberto Tamassia,Algorithm Design: Foundations, Analysis, and Internet Examples, John Wiley.6.R.Sedgewick, Algorithms in C (Parts 1-5), Addison Wesley.7.M. H. Alsuwaiyel,Algorithm Design Techniques and Analysis, World Scientific.8.Gilles Brassardand Paul Bratley, Algorithmics : theory and practice, Prentice-Hall.9.UdiManber, Introduction to Algorithms: A Creative Approach, Addison-Wesley.10.SaraBaase and Allen Van Gelder, Computer Algorithms: Introduction to Design andAnalysis, Addison-Wesley.",2021,Spring,0-0-3,2
277,CS29006,SOFTWARE ENGINEERING LABORATORY,,,Computer Science and Engineering,"Development of requirements specification, function oriented design usingSA/SD, Object-oriented design using UML, test case design, implementation usingJava and testing. Use of appropriate CASE tools and other tools such asconfiguration management tools, program analysis tools in the software lifecycle. References  Springer/Narosa. Hill. ",2021,Spring,0-0-3,2
278,CS30002,OPERATING SYSTEMS,,,Computer Science and Engineering,"Evolution of Operating Systems, Structural overview, Concept of process andProcess synchronization, Process Management and Scheduling, Hardwarerequirements: protection, context switching, privileged mode; Threads and theirManagement; Tools and Constructs for Concurrency, Detection and Prevention ofdeadlocks, Dynamic Resource Allocation, Design of IO systems, File Management,Memory Management: paging, virtual memory management, Distributed andMultiprocessor Systems, Case Studies.",2021,Spring,3-0-0,3
279,CS31003,COMPILERS,,,Computer Science and Engineering,"The aim is to learn how to design and implement a compiler and also to studythe underlying theories. The main emphasis is for the imperativelanguage.Introduction: Phases of compilation and overview.Lexical Analysis(scanner): Regular languages, finite automata, regular expressions, fromregular expressions to finite automata, scanner generator (lex, flex).SyntaxAnalysis (Parser): Context-free languages and grammars, push-down automata,LL(1) gram-mars and top-down parsing, operator grammars, LR(O), SLR(1), LR(1),LALR(1) grammars and bottom-up parsing, ambiguity and LR parsing, LALR(1)parser generator (yacc, bison)Semantic Analysis: Attribute grammars, syntaxdirected definition, evaluation and flow of attribute in a syntax tree.SymbolTable: Its structure, symbol attributes and management.Run-time environment:Procedure activation, parameter passing, value return, memory allocation, andscope.Intermediate Code Generation: Translation of different language features,different types of intermediate forms.Code Improvement (optimization):Analysis: control-flow, data-flow dependence etc.; Code improvement localoptimization, global optimization, loop optimization, peep-hole optimizationetc. Architecture dependent code improvement: instruction scheduling (forpipeline), loop optimization (for cache memory) etc.Register allocation andtarget code generationAdvanced topics: Type systems, data abstraction,compilation of Object Oriented features and non-imperative programminglanguages.",2021,Spring,3-0-0,3
280,CS31005,ALGORITHMS -II,,,Computer Science and Engineering,"Models of computation: RAM model and its logarithmic cost.Formal introductionto algorithmic paradigms: divide and conquer, recursion, dynamic programming,greedy, branch and bound, etc.Advanced data structures: Fibonacci heap, union-find, splay trees.Amortized complexity analysisRandomized algorithms:Randomized algorithms to be introduced a bit early, i.e. before NP completenessto highlight randomization as an algorithmic technique. Applicationareas(i)Geometric algorithms: convex hulls, nearest neighbor, Voronoi diagram,etc.(ii)Algebraic and number-theoretic algorithms: FFT, primality testing,etc.(iii)Graph algorithms: network flows, matching, etc.(iv)Optimizationtechniques: linear programming Reducibility between problems and NP-completeness: discussion of different NP-complete problems like satisfiability,clique, vertex cover, independent set, Hamiltonian cycle, TSP, knapsack, setcover, bin packing, etc.  Backtracking, branch and boundApproximationalgorithms: Constant ratio approximation algorithms.Miscellaneous: Introductionto external memory algorithms, parallel algorithms.References1.Rajeev Motwaniand Prabhakar Raghavan, Randomized Algorithms, Cambridge UniversityPress.2.Allan Borodin, Ran El-Yaniv, Online Computation and CompetitiveAnalysis, Cambridge University Press.3.Nancy Lynch, Distributed Algorithms,Morgan Kaufmann.4.Robert Endre Tarjan, Data Structures and Network Algorithms,SIAM.5.L. Grotchel, L. Lovasz, and A. Schrijver, Geometric algorithms andCombinatorial Optimization, Springer.6.M. Kearns and U. Vazirani, AnIntroduction to Computational Learning Theory. MIT Press.7.N. Alon and J. H.Spencer, The Probabilistic Method, John Wiley.8.Vijay Vazirani, ApproximationAlgorithms, Springer.9.Fan Chung, Spectral Graph Theory, American MathematicalSociety.",2021,Spring,3-1-0,4
281,CS31006,COMPUTER NETWORKS,,,Computer Science and Engineering,"Introduction to networks and layered architecture. Data communication concepts,transmission media and topology, multiplexing. circuit switching and packetswitching, data link layer, layer 2 switches and ATM switches, SONET/SDH.Medium access control. CSMA CD, TDMA, FDMA, CDMA. Network layer and addressing,IP version 4 and 6. Routing algorithms. Transmission layer, TCP and UDP.Congestion control techniques. WAN, ATM. Internetworking. Wirelesscommunications. Network management and security.",2021,Spring,3-0-0,3
